_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
135,Juni,Surabaya Selatan,Wonokromo,Puskesmas Jagir,SANITASI,0,1,1
136,Juni,Surabaya Selatan,Wonokromo,Puskesmas Jagir,UMUM,489,3450,3939
137,Juni,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,BATRA,3,40,43
138,Juni,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIGI,52,337,389
139,Juni,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIZI,27,51,78
140,Juni,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,KIA,88,462,550
141,Juni,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,LANSIA,12,553,565
142,Juni,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,PSIKOLOGI,30,61,91
143,Juni,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,UMUM,223,1611,1834
144,Juni,Surabaya Selatan,Lakarsantri,Puskesmas Jeruk,BATRA,1,23,24
145,Juni,Surabaya Selatan,Lakarsantri,Puskesmas Jeruk,GIGI,111,324,435
146,Juni,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,GIZI,15,32,47
147,Juni,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,INSTALASI GAWAT DARURAT,2,2,4
148,Juni,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,KIA,60,245,305
149,Juni,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,LANSIA,8,369,377
150,Juni,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,PSIKOLOGI,11,27,38
151,Juni,Surabaya Barat,Lakarsantri,Puskesmas Jeruk,UMUM,289,1673,1962
152,Juni,Surabaya Barat,Mulyorejo,Puskesmas Kalijudan,ANAK,28,253,281
153,Juni,Surabaya Barat,Mulyorejo,Puskesmas Kalijudan,BATRA,2,48,50
154,Juni,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,GIGI,43,332,375
155,Juni,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,GIZI,3,18,21
156,Juni,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,INSTALASI GAWAT DARURAT,1,0,1
157,Juni,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,KIA,114,347,461
158,Juni,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,LANSIA,33,465,498
159,Juni,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,P2M,0,46,46
160,Juni,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,PSIKOLOGI,4,7,11
161,Juni,Surabaya Timur,Mulyorejo,Puskesmas Kalijudan,UMUM,211,1384,1595
162,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,BATRA,8,89,97
163,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,GIGI,63,383,446
164,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,GIGI SPESIALIS ,6,447,453
165,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,GIZI,18,69,87
166,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,INSTALASI GAWAT DARURAT,1,0,1
167,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,KIA,198,1037,1235
168,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,LANSIA,9,837,846
169,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,PARU,1,59,60
170,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,PSIKOLOGI,16,52,68
171,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,SANITASI,0,15,15
172,Juni,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,UMUM,332,2580,2912
173,Juni,Surabaya Timur,Jambangan,Puskesmas Kebonsari,ANAK,46,410,456
174,Juni,Surabaya Timur,Jambangan,Puskesmas Kebonsari,BATRA,0,65,65
175,Juni,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,GIGI,63,393,456
176,Juni,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,GIZI,0,9,9
177,Juni,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,INSTALASI GAWAT DARURAT,41,59,100
178,Juni,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,KIA,124,736,860
179,Juni,Surabaya Pusat,Jambangan,Puskesmas Kebonsari,LANSIA,43,769,812
180,Juni,Surabaya Pusat,Jambangan,Puskesmas Kebonsari,MEDICAL CHECK UP,54,58,112
181,Juni,Surabaya Pusat,Jambangan,Puskesmas Kebonsari,P2M,2,54,56
182,Juni,Surabaya Pusat,Jambangan,Puskesmas Kebonsari,PSIKOLOGI,2,17,19
183,Juni,Surabaya Pusat,Jambangan,Puskesmas Kebonsari,RAWAT INAP,3,15,18
184,Juni,Surabaya Pusat,Jambangan,Puskesmas Kebonsari,UMUM,364,2575,2939
185,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,ANAK,14,140,154
186,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,BATRA,6,103,109
187,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,GIGI,37,447,484
188,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,GIZI,8,15,23
189,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,INSTALASI GAWAT DARURAT,28,308,336
190,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,KIA,111,598,709
191,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,PARU,1,72,73
192,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,PSIKOLOGI,31,40,71
193,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,SANITASI,0,2,2
194,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,UMUM,246,2581,2827
195,Juni,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,VCT,65,267,332
196,Juni,Surabaya Pusat,Karang Pilang,Puskesmas Kedurus,BATRA,0,26,26
197,Juni,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,GIGI,78,574,652
198,Juni,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,GIZI,14,62,76
199,Juni,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,INSTALASI GAWAT DARURAT,10,17,27
200,Juni,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,KIA,279,1001,1280
201,Juni,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,LANSIA,44,1334,1378
202,Juni,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,PARU,0,68,68
203,Juni,Surabaya Utara,Karang Pilang,Puskesmas Kedurus,PSIKOLOGI,4,23,27
204,Juni,Surabaya Utara,Karang Pilang,Puskesmas Kedurus,RAWAT INAP,2,2,4
205,Juni,Surabaya Utara,Karang Pilang,Puskesmas Kedurus,UMUM,335,2447,2782
206,Juni,Surabaya Utara,Karang Pilang,Puskesmas Kedurus,VCT,0,110,110
207,Juni,Surabaya Utara,Bulak,Puskesmas Kenjeran,BATRA,0,39,39
208,Juni,Surabaya Utara,Bulak,Puskesmas Kenjeran,GIGI,38,300,338
209,Juni,Surabaya Utara,Bulak,Puskesmas Kenjeran,GIZI,7,41,48
210,Juni,Surabaya Utara,Bulak,Puskesmas Kenjeran,KIA,140,586,726
211,Juni,Surabaya Utara,Bulak,Puskesmas Kenjeran,PSIKOLOGI,4,30,34
212,Juni,Surabaya Utara,Bulak,Puskesmas Kenjeran,UMUM,196,1852,2048
213,Juni,Surabaya Utara,Sukolilo,Puskesmas Keputih,BATRA,3,18,21
214,Juni,Surabaya Timur,Sukolilo,Puskesmas Keputih,GIGI,36,213,249
215,Juni,Surabaya Timur,Sukolilo,Puskesmas Keputih,GIZI,0,2,2
216,Juni,Surabaya Timur,Sukolilo,Puskesmas Keputih,KIA,133,527,660
217,Juni,Surabaya Timur,Sukolilo,Puskesmas Keputih,LANSIA,12,370,382
218,Juni,Surabaya Timur,Sukolilo,Puskesmas Keputih,PSIKOLOGI,1,6,7
219,Juni,Surabaya Timur,Sukolilo,Puskesmas Keputih,UMUM,287,1281,1568
220,Juni,Surabaya Pusat,Genteng,Puskesmas Ketabang,BATRA,0,50,50
221,Juni,Surabaya Pusat,Genteng,Puskesmas Ketabang,GIGI,44,376,420
222,Juni,Surabaya Pusat,Genteng,Puskesmas Ketabang,GIZI,0,12,12
223,Juni,Surabaya Pusat,Genteng,Puskesmas Ketabang,KIA,76,353,429
224,Juni,Surabaya Pusat,Genteng,Puskesmas Ketabang,LANSIA,31,534,565
225,Juni,Surabaya Pusat,Genteng,Puskesmas Ketabang,PSIKOLOGI,1,9,10
226,Juni,Surabaya Pusat,Genteng,Puskesmas Ketabang,UMUM,208,1565,1773
227,Juni,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,BATRA,7,38,45
228,Juni,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,GIGI,40,367,407
229,Juni,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,GIZI,5,16,21
230,Juni,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,KIA,86,553,639
231,Juni,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,LANSIA,14,491,505
232,Juni,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,PSIKOLOGI,4,16,20
233,Juni,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,UMUM,283,1511,1794
234,Juni,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,BATRA,1,30,31
235,Juni,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,GIGI,43,318,361
236,Juni,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,GIZI,3,26,29
237,Juni,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,INSTALASI GAWAT DARURAT,50,143,193
238,Juni,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,KESEHATAN JIWA,0,1,1
239,Juni,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,KIA,152,908,1060
240,Juni,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,LANSIA,23,637,660
241,Juni,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,PSIKOLOGI,2,14,16
242,Juni,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,RAWAT INAP,10,18,28
243,Juni,Surabaya Barat,Krembangan,Puskesmas Krembangan Selatan,UMUM,393,1919,2312
244,Juni,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,BATRA,2,34,36
245,Juni,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,GIGI,61,372,433
246,Juni,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,KIA,87,475,562
247,Juni,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,LANSIA,10,464,474
248,Juni,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,PSIKOLOGI,2,17,19
249,Juni,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,UMUM,324,1774,2098
250,Juni,Surabaya Barat,Sambikerep,Puskesmas Lontar,BATRA,2,5,7
251,Juni,Surabaya Barat,Sambikerep,Puskesmas Lontar,GIGI,57,378,435
