_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
95,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,KIA,167,815,982
96,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,LABORATORIUM,,,0
97,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,LANSIA,10,483,493
98,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,MATA,,,0
99,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,PKPR,,,0
100,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,Poli PCR-SWAB,,,0
101,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,PSIKOLOGI,3,8,11
102,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,PTRM,,,0
103,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,RAWAT INAP,,,0
104,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,SANITASI,,,0
105,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,STD,,,0
106,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,TBC/PARU,,,0
107,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,UMUM,204,1604,1808
108,Maret,Surabaya Barat,Pakal,Puskesmas Benowo,VCT,,,0
109,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,BATRA,0,7,7
110,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,GIGI,34,285,319
111,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,GIZI,3,10,13
112,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,INSTALASI GAWAT DARURAT,,,0
113,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,KIA,108,452,560
114,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,LABORATORIUM,,,0
115,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,LANSIA,10,219,229
116,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,MATA,,,0
117,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,PKPR,,,0
118,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,Poli PCR-SWAB,,,0
119,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,PSIKOLOGI,2,2,4
120,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,PTRM,,,0
121,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,RAWAT INAP,,,0
122,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,SANITASI,,,0
123,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,STD,,,0
124,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,TBC/PARU,,,0
125,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,UMUM,144,2085,2229
126,Maret,Surabaya Utara,Kenjeran,Puskesmas Bulak Banteng,VCT,,,0
127,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,BATRA,1,4,5
128,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,GIGI,36,99,135
129,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,GIZI,,,0
130,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,INSTALASI GAWAT DARURAT,,,0
131,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,KIA,126,431,557
132,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,LABORATORIUM,,,0
133,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,LANSIA,15,400,415
134,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,MATA,,,0
135,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,PKPR,,,0
136,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,Poli PCR-SWAB,,,0
137,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,PSIKOLOGI,1,1,2
138,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,PTRM,,,0
139,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,RAWAT INAP,,,0
140,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,SANITASI,,,0
141,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,STD,,,0
142,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,TBC/PARU,,,0
143,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,UMUM,212,1148,1360
144,Maret,Surabaya Pusat,Tegalsari,Puskesmas Dr. Soetomo,VCT,,,0
145,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,BATRA,3,7,10
146,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,GIGI,43,193,236
147,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,GIZI,,,0
148,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,INSTALASI GAWAT DARURAT,17,12,29
149,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,KIA,165,651,816
150,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,LABORATORIUM,1,5,6
151,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,LANSIA,43,639,682
152,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,MATA,,,0
153,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PKPR,,,0
154,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,Poli PCR-SWAB,,,0
155,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PSIKOLOGI,4,25,29
156,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,PTRM,,,0
