_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
157,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,RAWAT INAP,7,49,56
158,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,SANITASI,,,0
159,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,STD,,,0
160,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,TBC/PARU,0,43,43
161,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,UMUM,560,2145,2705
162,Januari,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,VCT,,,0
163,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,BATRA,1,24,25
164,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,GIGI,23,288,311
165,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,GIZI,1,17,18
166,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,INSTALASI GAWAT DARURAT,24,26,50
167,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,KIA,99,684,783
168,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,LABORATORIUM,,,0
169,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,LANSIA,8,457,465
170,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,MATA,,,0
171,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,PKPR,,,0
172,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,Poli PCR-SWAB,,,0
173,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,PSIKOLOGI,3,24,27
174,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,PTRM,,,0
175,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,RAWAT INAP,22,14,36
176,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,SANITASI,,,0
177,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,STD,,,0
178,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,TBC/PARU,,,0
179,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,UMUM,204,1866,2070
180,Januari,Surabaya Utara,Krembangan,Puskesmas Dupak,VCT,,,0
181,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,BATRA,1,19,20
182,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,GIGI,54,308,362
183,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,GIZI,43,43,86
184,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,INSTALASI GAWAT DARURAT,,,0
185,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,KIA,170,1066,1236
186,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,LABORATORIUM,,,0
187,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,LANSIA,29,482,511
188,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,MATA,,,0
189,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,PKPR,,,0
190,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,Poli PCR-SWAB,,,0
191,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,PSIKOLOGI,2,11,13
192,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,PTRM,,,0
193,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,RAWAT INAP,,,0
194,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,SANITASI,,,0
195,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,STD,,,0
196,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,TBC/PARU,5,74,79
197,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,UMUM,463,3033,3496
198,Januari,Surabaya Timur,Tambaksari,Puskesmas Gading,VCT,,,0
199,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,BATRA,1,18,19
200,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,GIGI,68,583,651
201,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,GIZI,14,63,77
202,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,INSTALASI GAWAT DARURAT,2,0,2
203,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,KIA,160,615,775
204,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,LABORATORIUM,,,0
205,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,LANSIA,24,822,846
206,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,MATA,,,0
207,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,PKPR,,,0
208,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,Poli PCR-SWAB,,,0
209,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,PSIKOLOGI,4,19,23
210,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,PTRM,,,0
211,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,RAWAT INAP,,,0
212,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,SANITASI,,,0
213,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,STD,,,0
214,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,TBC/PARU,,,0
215,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,UMUM,450,1789,2239
216,Januari,Surabaya Selatan,Gayungan,Puskesmas Gayungan,VCT,,,0
217,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,BATRA,2,13,15
218,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,GIGI,6,255,261
219,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,GIZI,0,3,3
220,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,INSTALASI GAWAT DARURAT,0,1,1
221,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,KIA,41,639,680
222,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,LABORATORIUM,,,0
223,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,LANSIA,0,485,485
224,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,MATA,,,0
225,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,PKPR,,,0
226,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,Poli PCR-SWAB,,,0
227,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,PSIKOLOGI,1,14,15
228,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,PTRM,,,0
229,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,RAWAT INAP,,,0
230,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,SANITASI,,,0
231,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,STD,,,0
232,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,TBC/PARU,0,92,92
233,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,UMUM,98,2125,2223
234,Januari,Surabaya Pusat,Bubutan,Puskesmas Gundih,VCT,,,0
235,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,BATRA,,,0
236,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,GIGI,62,251,313
237,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,GIZI,9,27,36
238,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,INSTALASI GAWAT DARURAT,1,0,1
239,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,KIA,164,602,766
240,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,LABORATORIUM,,,0
241,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,LANSIA,22,493,515
242,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,MATA,,,0
243,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PKPR,,,0
244,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,Poli PCR-SWAB,,,0
245,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PSIKOLOGI,2,10,12
