_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
216,April,Surabaya Selatan,Gayungan,Puskesmas Gayungan,VCT,,,0
217,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,BATRA,2,24,26
218,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,GIGI,2,168,170
219,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,GIZI,,,0
220,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,INSTALASI GAWAT DARURAT,,,0
221,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,KIA,44,535,579
222,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,LABORATORIUM,,,0
223,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,LANSIA,2,306,308
224,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,MATA,,,0
225,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,PKPR,,,0
226,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,Poli PCR-SWAB,,,0
227,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,PSIKOLOGI,0,10,10
228,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,PTRM,,,0
229,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,RAWAT INAP,0,1,1
230,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,SANITASI,,,0
231,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,STD,,,0
232,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,TBC/PARU,0,119,119
233,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,UMUM,44,1198,1242
234,April,Surabaya Pusat,Bubutan,Puskesmas Gundih,VCT,,,0
235,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,BATRA,,,0
236,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,GIGI,22,82,104
237,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,GIZI,1,2,3
238,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,INSTALASI GAWAT DARURAT,,,0
239,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,KIA,102,421,523
240,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,LABORATORIUM,,,0
