_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
166,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,PARU,3,63,66
167,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,PSIKOLOGI,13,57,70
168,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,RAWAT INAP,0,1,1
169,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,SANITASI,0,11,11
170,Februari,Surabaya Timur,Rungkut,Puskesmas Kalirungkut,UMUM,334,2270,2604
171,Februari,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,ANAK,62,386,448
172,Februari,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,BATRA,7,72,79
173,Februari,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,GIGI,49,340,389
174,Februari,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,GIZI,2,16,18
175,Februari,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,INSTALASI GAWAT DARURAT,27,39,66
176,Februari,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,KIA,96,591,687
177,Februari,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,LANSIA,26,636,662
178,Februari,Surabaya Selatan,Jambangan,Puskesmas Kebonsari,MEDICAL CHECK UP,24,47,71
179,Februari,Surabaya Pusat,Jambangan,Puskesmas Kebonsari,PSIKOLOGI,21,33,54
180,Februari,Surabaya Pusat,Jambangan,Puskesmas Kebonsari,RAWAT INAP,1,8,9
181,Februari,Surabaya Pusat,Jambangan,Puskesmas Kebonsari,UMUM,342,2427,2769
182,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,ANAK,36,253,289
183,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,BATRA,3,101,104
184,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,GIGI,43,363,406
185,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,GIZI,2,19,21
186,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,INSTALASI GAWAT DARURAT,10,195,205
187,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,KIA,79,385,464
188,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,PARU,1,88,89
189,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,PSIKOLOGI,11,22,33
190,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,SANITASI,0,1,1
191,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,UMUM,265,2346,2611
192,Februari,Surabaya Pusat,Tegalsari,Puskesmas Kedungdoro,VCT,57,246,303
193,Februari,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,BATRA,1,77,78
194,Februari,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,GIGI,72,536,608
195,Februari,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,GIZI,21,55,76
196,Februari,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,INSTALASI GAWAT DARURAT,19,11,30
197,Februari,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,KIA,239,869,1108
198,Februari,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,LANSIA,35,1198,1233
199,Februari,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,PARU,3,53,56
200,Februari,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,PKPR,0,1,1
201,Februari,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,PSIKOLOGI,3,16,19
202,Februari,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,RAWAT INAP,4,6,10
203,Februari,Surabaya Utara,Karang Pilang,Puskesmas Kedurus,UMUM,335,2040,2375
204,Februari,Surabaya Utara,Karang Pilang,Puskesmas Kedurus,VCT,5,99,104
205,Februari,Surabaya Utara,Bulak,Puskesmas Kenjeran,BATRA,4,28,32
206,Februari,Surabaya Utara,Bulak,Puskesmas Kenjeran,GIGI,32,317,349
207,Februari,Surabaya Utara,Bulak,Puskesmas Kenjeran,GIZI,4,16,20
208,Februari,Surabaya Utara,Bulak,Puskesmas Kenjeran,KIA,82,474,556
209,Februari,Surabaya Utara,Bulak,Puskesmas Kenjeran,PSIKOLOGI,6,23,29
210,Februari,Surabaya Utara,Bulak,Puskesmas Kenjeran,UMUM,179,1813,1992
211,Februari,Surabaya Timur,Sukolilo,Puskesmas Keputih,BATRA,4,14,18
212,Februari,Surabaya Timur,Sukolilo,Puskesmas Keputih,GIGI,28,178,206
213,Februari,Surabaya Timur,Sukolilo,Puskesmas Keputih,GIZI,1,1,2
214,Februari,Surabaya Timur,Sukolilo,Puskesmas Keputih,KIA,89,437,526
215,Februari,Surabaya Timur,Sukolilo,Puskesmas Keputih,LANSIA,29,303,332
216,Februari,Surabaya Timur,Sukolilo,Puskesmas Keputih,PSIKOLOGI,2,8,10
217,Februari,Surabaya Timur,Sukolilo,Puskesmas Keputih,UMUM,236,1083,1319
