_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
203,Mei,Surabaya Selatan,Karang Pilang,Puskesmas Kedurus,VCT,0,19,19
204,Mei,Surabaya Utara,Bulak,Puskesmas Kenjeran,BATRA,1,0,1
205,Mei,Surabaya Utara,Bulak,Puskesmas Kenjeran,GIGI,71,433,504
206,Mei,Surabaya Utara,Bulak,Puskesmas Kenjeran,GIZI,2,29,31
207,Mei,Surabaya Utara,Bulak,Puskesmas Kenjeran,KIA,180,2005,2185
208,Mei,Surabaya Utara,Bulak,Puskesmas Kenjeran,PSIKOLOGI,1,11,12
209,Mei,Surabaya Utara,Bulak,Puskesmas Kenjeran,UMUM,35,212,247
210,Mei,Surabaya Timur,Sukolilo,Puskesmas Keputih,BATRA,0,8,8
211,Mei,Surabaya Timur,Sukolilo,Puskesmas Keputih,GIGI,4,2,6
212,Mei,Surabaya Timur,Sukolilo,Puskesmas Keputih,GIZI,115,514,629
213,Mei,Surabaya Timur,Sukolilo,Puskesmas Keputih,INSTALASI GAWAT DARURAT,6,263,269
214,Mei,Surabaya Timur,Sukolilo,Puskesmas Keputih,KIA,4,2,6
215,Mei,Surabaya Timur,Sukolilo,Puskesmas Keputih,LANSIA,4,2,6
216,Mei,Surabaya Timur,Sukolilo,Puskesmas Keputih,PSIKOLOGI,303,1461,1764
217,Mei,Surabaya Timur,Sukolilo,Puskesmas Keputih,UMUM,51,383,434
218,Mei,Surabaya Pusat,Genteng,Puskesmas Ketabang,ANAK,2,37,39
219,Mei,Surabaya Pusat,Genteng,Puskesmas Ketabang,BATRA,48,321,369
220,Mei,Surabaya Pusat,Genteng,Puskesmas Ketabang,GIGI,1,21,22
221,Mei,Surabaya Pusat,Genteng,Puskesmas Ketabang,GIZI,22,116,138
222,Mei,Surabaya Pusat,Genteng,Puskesmas Ketabang,KIA,20,696,716
223,Mei,Surabaya Pusat,Genteng,Puskesmas Ketabang,LANSIA,4,43,47
